stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1878676288","2021-03-14 09:45:23","We bought an NFT. Here's what we learned","http://rss.cnn.com/~r/rss/cnn_latest/~3/eDImGnbBGHA/index.html","en","False","","20088","CNN U.S. Edition","http://us.cnn.com"
"1878774297","2021-03-13 18:27:00","Creator Shuts Down Popular Crypto Art Carbon Calculator for 'Abuse and Harassment'","https://earther.gizmodo.com/creator-shuts-down-popular-crypto-art-carbon-calculator-1846472067","en","False","","4469","Gizmodo","http://gizmodo.com"
"1879290400","2021-03-15 06:51:56","10 things you need to know before the opening bell","https://www.businessinsider.com/opening-bell-march-15-2021-3","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1879389276","2021-03-15 08:58:55","Why would anyone buy crypto art – let alone spend millions on what's essentially a link to a JPEG file?","https://theconversation.com/why-would-anyone-buy-crypto-art-let-alone-spend-millions-on-whats-essentially-a-link-to-a-jpeg-file-157115","en","False","","54346","Conversation","https://theconversation.com/us"
"1879483242","2021-03-15 09:51:11","The climate controversy swirling around NFTs","https://www.theverge.com/2021/3/15/22328203/nft-cryptoart-ethereum-blockchain-climate-change","en","False","","107634","Verge","http://theverge.com/"
"1879493607","2021-03-15 10:48:04","Short-sellers have tripled bets against SPACs since the start of 2021 amid fears the blank-check frenzy has gone too far","https://markets.businessinsider.com/news/stocks/short-sellers-tripled-bets-against-spacs-this-year-bubble-fears-2021-3-1030205372","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1879557669","2021-03-15 11:20:00","The Conversation: Why would anyone buy a pricey piece of crypto art, which is essentially a link to a JPEG file?","http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D30B29482F90%7D&siteid=rss&rss=1","en","False","","35170","Marketwatch","https://www.marketwatch.com/"
"1879572887","2021-03-15 11:20:00","The Conversation: Why would anyone buy a pricey piece of crypto art, which is essentially a link to a JPEG file?","http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D30B29482F90%7D&siteid=rss&rss=1","en","False","","1150","Wall Street Journal","https://www.wsj.com/"
"1879574424","2021-03-15 12:29:59","The Work of NFT Art in the Age of Blockchain Production","https://observer.com/2021/03/nft-max-osiris-foundation-art-dadaism-cryptoart/","en","False","","21091","observer.com","http://www.observer.com"
"1879591534","2021-03-15 12:53:03","How NFT mania helped digital artist Beeple sell a piece of crypto art for $69 million at a Christie's auction","https://www.businessinsider.com/beeple-nft-mike-winkelmann-digital-art-christies-2021-3","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1879707551","2021-03-15 15:16:20","Mark Cuban explains how NFTs could provide new revenue streams for small businesses and creators","https://www.businessinsider.com/what-nfts-mean-how-small-businesses-creators-make-money-nonfungible-tokens","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1879777932","2021-03-15 17:30:55","The NFT market is just getting started, but where is it headed?","https://techcrunch.com/2021/03/15/the-nft-market-is-just-getting-started-but-where-is-it-headed/","en","False","","4438","TechCrunch","http://techcrunch.com"
"1879816041","2021-03-15 18:37:27","Zimmerman Advertising employees say they feel pressure to return to the office","https://www.businessinsider.com/insiders-top-advertising-and-media-stories-for-march-16-2021-3","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1879834288","2021-03-15 18:48:53","Why the Hell Would Someone Pay $69M for a Link to a JPEG?","https://www.thedailybeast.com/why-the-hell-would-someone-pay-dollar69m-for-an-nft-by-beeple?source=articles&via=rss","en","False","","1707","Daily Beast","http://www.thedailybeast.com/"
"1880135790","2021-03-16 04:15:34","10 things in tech you need to know today","https://www.businessinsider.com/10-things-in-tech-elonmusk-twitter-disney-2021-3","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1880467048","2021-03-16 11:33:34","Famed auction house Sotheby's is getting in on the crypto-art craze","https://www.businessinsider.com/sothebys-nft-art-sales-pak-auction-2021-3","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1880490448","2021-03-16 12:00:00","Rapper Ja Rule is selling a physical painting from his Fyre Festival days as crypto art","https://www.businessinsider.com/ja-rule-sells-nft-fyre-festival-painting-flipkick-2021-3","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1880515492","2021-03-16 12:25:07","The future of NFTS: Gen Z VCs predict which industries will be transformed by non-fungible tokens","https://www.businessinsider.com/8-gen-z-vcs-predict-the-future-of-nfts-2021-3","en","False","","18710","Business Insider","http://www.businessinsider.com"
"1880605469","2021-03-16 14:50:00","Elon's Doing Another Bit","https://gizmodo.com/elons-doing-another-bit-1846487147","en","False","","4469","Gizmodo","http://gizmodo.com"
